Target,Run,Feature,MeanAbsSHAP_Monomer
Mutagenic,1,BalabanJ,0.009212731801497521
Mutagenic,1,BertzCT,0.008813971107398476
Mutagenic,1,Chi0,0.004247958557596525
Mutagenic,1,Chi0n,0.005326814820461226
Mutagenic,1,Chi0v,0.008168090595271323
Mutagenic,1,Chi1,0.005297727115078851
Mutagenic,1,Chi1n,0.006790082782006988
Mutagenic,1,Chi1v,0.00611689840814597
Mutagenic,1,Chi2n,0.0065138626283183934
Mutagenic,1,Chi2v,0.0068687463193994325
Mutagenic,1,Chi3n,0.0054550164553855375
Mutagenic,1,Chi3v,0.007269446972456032
Mutagenic,1,Chi4n,0.006556785610902589
Mutagenic,1,EState_VSA2,0.011833614006088268
Mutagenic,1,EState_VSA8,0.008893849832617404
Mutagenic,1,EState_VSA9,0.017853826956367388
Mutagenic,1,HallKierAlpha,0.009935179285993969
Mutagenic,1,HeavyAtomMolWt,0.006760473851787925
Mutagenic,1,Kappa1,0.015149271050916053
Mutagenic,1,Kappa2,0.01322058990398438
Mutagenic,1,Kappa3,0.010258061601732498
Mutagenic,1,MaxAbsEStateIndex,0.009432407331037264
Mutagenic,1,MaxAbsPartialCharge,0.012833210241965124
Mutagenic,1,MaxEStateIndex,0.01237451241700651
Mutagenic,1,MaxPartialCharge,0.009612458812865597
Mutagenic,1,MinAbsEStateIndex,0.008176387188068122
Mutagenic,1,MinAbsPartialCharge,0.009268375963035431
Mutagenic,1,MinEStateIndex,0.009075093034124114
Mutagenic,1,MinPartialCharge,0.011330927695262932
Mutagenic,1,MolLogP,0.007997459351730244
Mutagenic,1,MolMR,0.006797987073535475
Mutagenic,1,MolWt,0.004662840753527032
Mutagenic,1,NumHeteroatoms,0.007017320308831932
Mutagenic,1,NumValenceElectrons,0.005062933343947048
Mutagenic,1,PEOE_VSA14,0.014483348014771873
Mutagenic,1,PEOE_VSA6,0.010346292166063467
Mutagenic,1,SMR_VSA1,0.007226026309035945
Mutagenic,1,SMR_VSA10,0.03134142367175675
Mutagenic,1,SlogP_VSA2,0.010370271656520939
Mutagenic,1,SlogP_VSA3,0.02371083777928823
Mutagenic,1,SlogP_VSA5,0.004368909000748203
Mutagenic,1,TPSA,0.009802702765731872
Mutagenic,1,VSA_EState1,0.0031400815143116886
Mutagenic,1,VSA_EState10,0.0025542176048989136
Mutagenic,1,VSA_EState4,0.02331180691906019
Mutagenic,1,VSA_EState5,0.01217765157461734
Mutagenic,1,VSA_EState8,0.00773853900610892
Mutagenic,2,BalabanJ,0.019297338256189865
Mutagenic,2,BertzCT,0.008515571090271118
Mutagenic,2,Chi0,0.003160102659806843
Mutagenic,2,Chi0n,0.002916206172003606
Mutagenic,2,Chi0v,0.00889772057484383
Mutagenic,2,Chi1n,0.0038034892901129456
Mutagenic,2,Chi1v,0.005473138828658987
Mutagenic,2,Chi2n,0.008949894756621005
Mutagenic,2,Chi2v,0.00468106983148332
Mutagenic,2,Chi3n,0.010827701143360523
Mutagenic,2,Chi4n,0.006336649285778317
Mutagenic,2,Chi4v,0.004595916596585153
Mutagenic,2,EState_VSA5,0.002368063296009364
Mutagenic,2,EState_VSA8,0.007089704509386101
Mutagenic,2,EState_VSA9,0.02312216320980125
Mutagenic,2,HallKierAlpha,0.014908448749136036
Mutagenic,2,HeavyAtomMolWt,0.007391933643659498
Mutagenic,2,Kappa1,0.012759831813637558
Mutagenic,2,Kappa2,0.009398452118583018
Mutagenic,2,Kappa3,0.008681528972602435
Mutagenic,2,MaxAbsEStateIndex,0.010423815161378792
Mutagenic,2,MaxAbsPartialCharge,0.011626254085579685
Mutagenic,2,MaxEStateIndex,0.0131817211081167
Mutagenic,2,MaxPartialCharge,0.013528865073899828
Mutagenic,2,MinAbsEStateIndex,0.01624291541321705
Mutagenic,2,MinAbsPartialCharge,0.00789238512111489
Mutagenic,2,MinEStateIndex,0.011213300647149043
Mutagenic,2,MinPartialCharge,0.011345813927251494
Mutagenic,2,MolLogP,0.01000396034846847
Mutagenic,2,MolMR,0.015500666793403456
Mutagenic,2,MolWt,0.005919809816310435
Mutagenic,2,NumValenceElectrons,0.003881353455211939
Mutagenic,2,PEOE_VSA6,0.009158775330656585
Mutagenic,2,SMR_VSA1,0.007752895472131962
Mutagenic,2,SMR_VSA10,0.02838295554274201
Mutagenic,2,SlogP_VSA2,0.01316516254837494
Mutagenic,2,SlogP_VSA3,0.03385559886068001
Mutagenic,2,VSA_EState1,0.005044857795047501
Mutagenic,2,VSA_EState3,0.007378679438003783
Mutagenic,2,VSA_EState4,0.025653730582090615
Mutagenic,2,VSA_EState5,0.01705615728975172
Mutagenic,2,VSA_EState7,0.009159656354955295
Mutagenic,2,VSA_EState8,0.008454091799892666
Mutagenic,3,BalabanJ,0.010618525139994919
Mutagenic,3,BertzCT,0.01030498318581914
Mutagenic,3,Chi0,0.005631248915977157
Mutagenic,3,Chi0n,0.003694057887438671
Mutagenic,3,Chi0v,0.012527896024405892
Mutagenic,3,Chi1,0.004374033535390616
Mutagenic,3,Chi1n,0.006413656835091869
Mutagenic,3,Chi1v,0.0077756862309661095
Mutagenic,3,Chi2n,0.005755335325463749
Mutagenic,3,Chi2v,0.004302370494791059
Mutagenic,3,Chi3n,0.003957852882819224
Mutagenic,3,Chi3v,0.004453304610566358
Mutagenic,3,Chi4n,0.010195856352866357
Mutagenic,3,Chi4v,0.006009623990385885
Mutagenic,3,EState_VSA1,0.0033325361299070466
Mutagenic,3,EState_VSA9,0.020047245803501902
Mutagenic,3,HallKierAlpha,0.011302931002948982
Mutagenic,3,HeavyAtomMolWt,0.004331560681416359
Mutagenic,3,Kappa1,0.02142649863931437
Mutagenic,3,Kappa2,0.008857128482048489
Mutagenic,3,Kappa3,0.009694724364398114
Mutagenic,3,MaxAbsEStateIndex,0.009085351548333174
Mutagenic,3,MaxAbsPartialCharge,0.009639669761380306
Mutagenic,3,MaxEStateIndex,0.014724879673772411
Mutagenic,3,MaxPartialCharge,0.011541603223280647
Mutagenic,3,MinAbsEStateIndex,0.0074866995880261845
Mutagenic,3,MinAbsPartialCharge,0.013471931902156552
Mutagenic,3,MinEStateIndex,0.014366751703870863
Mutagenic,3,MinPartialCharge,0.005551906081308123
Mutagenic,3,MolLogP,0.005083495570961081
Mutagenic,3,MolMR,0.01526561672997641
Mutagenic,3,MolWt,0.006137315920058562
Mutagenic,3,NumValenceElectrons,0.0032344214545039817
Mutagenic,3,PEOE_VSA1,0.006904463914523192
Mutagenic,3,PEOE_VSA6,0.010488753965134594
Mutagenic,3,SMR_VSA1,0.010283514142651494
Mutagenic,3,SMR_VSA10,0.01719563705842566
Mutagenic,3,SMR_VSA5,0.005773085659323888
Mutagenic,3,SMR_VSA6,0.005738951775305423
Mutagenic,3,SlogP_VSA2,0.013199557480776095
Mutagenic,3,SlogP_VSA3,0.023075835332570984
Mutagenic,3,SlogP_VSA5,0.0058288892616055465
Mutagenic,3,VSA_EState1,0.003373007932649487
Mutagenic,3,VSA_EState10,0.0022286011427421364
Mutagenic,3,VSA_EState4,0.03703947551302207
Mutagenic,3,VSA_EState5,0.008358393068875364
Mutagenic,3,VSA_EState7,0.011620452244186726
Mutagenic,3,VSA_EState8,0.0079184639464711
Mutagenic,4,BalabanJ,0.0084912271507404
Mutagenic,4,BertzCT,0.00937875768315141
Mutagenic,4,Chi0n,0.006254542049009069
Mutagenic,4,Chi0v,0.0117941743552126
Mutagenic,4,Chi1,0.005115463107080126
Mutagenic,4,Chi1n,0.005519507886332864
Mutagenic,4,Chi1v,0.004841676268093881
Mutagenic,4,Chi2n,0.014924410527670767
Mutagenic,4,Chi2v,0.005236272444674648
Mutagenic,4,Chi3n,0.009438177049122433
Mutagenic,4,Chi3v,0.005045224621313353
Mutagenic,4,Chi4n,0.013887544250173245
Mutagenic,4,EState_VSA2,0.006609346788856888
Mutagenic,4,EState_VSA5,0.003143754343395609
Mutagenic,4,EState_VSA9,0.018179472925430287
Mutagenic,4,HallKierAlpha,0.014381700666550111
Mutagenic,4,HeavyAtomMolWt,0.00714495171416123
Mutagenic,4,Kappa1,0.011239463558706196
Mutagenic,4,Kappa2,0.011499265210477227
Mutagenic,4,Kappa3,0.011515725198614046
Mutagenic,4,MaxAbsEStateIndex,0.016847866073936468
Mutagenic,4,MaxAbsPartialCharge,0.013023905217504276
Mutagenic,4,MaxEStateIndex,0.010582501842106393
Mutagenic,4,MaxPartialCharge,0.022750240574175545
Mutagenic,4,MinAbsEStateIndex,0.008227601023590148
Mutagenic,4,MinAbsPartialCharge,0.018058189046503074
Mutagenic,4,MinEStateIndex,0.01929407773285842
Mutagenic,4,MinPartialCharge,0.007123651152264446
Mutagenic,4,MolLogP,0.008585352412771462
Mutagenic,4,MolMR,0.024307532055934944
Mutagenic,4,MolWt,0.007441277106896353
Mutagenic,4,PEOE_VSA6,0.00859797441089412
Mutagenic,4,SMR_VSA1,0.011222224475353282
Mutagenic,4,SMR_VSA10,0.03120095406530035
Mutagenic,4,SMR_VSA6,0.005366396304570309
Mutagenic,4,SlogP_VSA2,0.012673399044457858
Mutagenic,4,SlogP_VSA3,0.02792644758901303
Mutagenic,4,VSA_EState1,0.0038606110974352004
Mutagenic,4,VSA_EState10,0.010401546778971532
Mutagenic,4,VSA_EState3,0.006609283210359008
Mutagenic,4,VSA_EState5,0.012710601917841796
Mutagenic,4,VSA_EState7,0.004396575942055164
Mutagenic,5,BalabanJ,0.02134278929234221
Mutagenic,5,BertzCT,0.009037041985127139
Mutagenic,5,Chi0n,0.0057766762046929316
Mutagenic,5,Chi0v,0.01280500137966068
Mutagenic,5,Chi1,0.004150441264930477
Mutagenic,5,Chi1n,0.003137349407321366
Mutagenic,5,Chi1v,0.005388456789060642
Mutagenic,5,Chi2n,0.014014085030409011
Mutagenic,5,Chi2v,0.004790748371741798
Mutagenic,5,Chi4n,0.013821600767029303
Mutagenic,5,Chi4v,0.008964426378456163
Mutagenic,5,EState_VSA6,0.011599303993111654
Mutagenic,5,HallKierAlpha,0.010855784099647938
Mutagenic,5,HeavyAtomCount,0.0018979511078142707
Mutagenic,5,HeavyAtomMolWt,0.008444328868462391
Mutagenic,5,Kappa1,0.014787632450352018
Mutagenic,5,Kappa2,0.014317518438958642
Mutagenic,5,Kappa3,0.008617098914777055
Mutagenic,5,MaxAbsEStateIndex,0.009672118606473427
Mutagenic,5,MaxAbsPartialCharge,0.010026953270360931
Mutagenic,5,MaxEStateIndex,0.008734703173955905
Mutagenic,5,MaxPartialCharge,0.020484564915577833
Mutagenic,5,MinAbsEStateIndex,0.008350970968744088
Mutagenic,5,MinAbsPartialCharge,0.0138045788237523
Mutagenic,5,MinEStateIndex,0.012185862390929838
Mutagenic,5,MinPartialCharge,0.013984510334468491
Mutagenic,5,MolLogP,0.01241139831859676
Mutagenic,5,MolMR,0.010275842617204023
Mutagenic,5,MolWt,0.009848181654478698
Mutagenic,5,NumHeteroatoms,0.006437943615572145
Mutagenic,5,NumValenceElectrons,0.0032900493308767142
Mutagenic,5,PEOE_VSA6,0.006785738989662519
Mutagenic,5,SMR_VSA1,0.009875642863402794
Mutagenic,5,SMR_VSA10,0.04209210644713641
Mutagenic,5,SlogP_VSA2,0.008834683224676346
Mutagenic,5,SlogP_VSA3,0.03691197157486054
Mutagenic,5,VSA_EState1,0.006646926400384278
Mutagenic,5,VSA_EState5,0.014655499385935388
Mutagenic,5,VSA_EState7,0.010544091826620325
Mutagenic,5,VSA_EState8,0.006476242032708444
Mutagenic,6,BalabanJ,0.011536825714187612
Mutagenic,6,BertzCT,0.010882948641063863
Mutagenic,6,Chi0n,0.0028506713382502316
Mutagenic,6,Chi0v,0.009350647838812254
Mutagenic,6,Chi1,0.003397437177010351
Mutagenic,6,Chi1n,0.0036308738983119216
Mutagenic,6,Chi1v,0.0035899619584619214
Mutagenic,6,Chi2n,0.006019137658490746
Mutagenic,6,Chi2v,0.0049836049066973535
Mutagenic,6,Chi3n,0.005364201239853596
Mutagenic,6,Chi3v,0.00528422887935895
Mutagenic,6,Chi4v,0.0061020644453818424
Mutagenic,6,EState_VSA2,0.004731792969576682
Mutagenic,6,EState_VSA9,0.02517177863706433
Mutagenic,6,HallKierAlpha,0.008455966698143528
Mutagenic,6,HeavyAtomMolWt,0.009930114099661689
Mutagenic,6,Kappa1,0.014465442692862134
Mutagenic,6,Kappa2,0.012739290439917216
Mutagenic,6,Kappa3,0.011075760070068687
Mutagenic,6,MaxAbsEStateIndex,0.013728044341506656
Mutagenic,6,MaxAbsPartialCharge,0.01206287328388764
Mutagenic,6,MaxEStateIndex,0.011663344362374156
Mutagenic,6,MaxPartialCharge,0.009597566827631441
Mutagenic,6,MinAbsEStateIndex,0.010097199911682637
Mutagenic,6,MinAbsPartialCharge,0.005561214981525517
Mutagenic,6,MinEStateIndex,0.01281362783701188
Mutagenic,6,MinPartialCharge,0.011072995954799844
Mutagenic,6,MolLogP,0.01093229828796729
Mutagenic,6,MolMR,0.0074072388303342025
Mutagenic,6,MolWt,0.006621736024102778
Mutagenic,6,NumValenceElectrons,0.0030914977183078523
Mutagenic,6,PEOE_VSA6,0.008728446102253635
Mutagenic,6,SMR_VSA1,0.011049273781884503
Mutagenic,6,SMR_VSA10,0.034144897882370955
Mutagenic,6,SMR_VSA3,0.009534632051350399
Mutagenic,6,SlogP_VSA2,0.010201077719355288
Mutagenic,6,SlogP_VSA3,0.032301568966594384
Mutagenic,6,VSA_EState1,0.005573157393394658
Mutagenic,6,VSA_EState10,0.00934914001316961
Mutagenic,6,VSA_EState4,0.02630809958309147
Mutagenic,6,VSA_EState5,0.01018278089089966
Mutagenic,6,VSA_EState7,0.008131818308790648
Mutagenic,6,VSA_EState8,0.0061334714543851265
Mutagenic,7,BalabanJ,0.010672026764154319
Mutagenic,7,BertzCT,0.010728221642172398
Mutagenic,7,Chi0,0.0040375246938376885
Mutagenic,7,Chi0n,0.004326247584304418
Mutagenic,7,Chi0v,0.010494218819394661
Mutagenic,7,Chi1n,0.004099229780737431
Mutagenic,7,Chi1v,0.008419865998480247
Mutagenic,7,Chi2n,0.004507035253770691
Mutagenic,7,Chi2v,0.006850294561141853
Mutagenic,7,Chi3n,0.005549614227669265
Mutagenic,7,Chi3v,0.0032414114741889316
Mutagenic,7,Chi4v,0.0032935761850750923
Mutagenic,7,EState_VSA2,0.012025416573612299
Mutagenic,7,EState_VSA8,0.007159365832332548
Mutagenic,7,HallKierAlpha,0.015406213091520576
Mutagenic,7,HeavyAtomMolWt,0.011362477188857358
Mutagenic,7,Kappa1,0.014339815496586037
Mutagenic,7,Kappa2,0.01533404138504455
Mutagenic,7,Kappa3,0.011133971115082311
Mutagenic,7,MaxAbsEStateIndex,0.01114432132328701
Mutagenic,7,MaxAbsPartialCharge,0.014068059338530253
Mutagenic,7,MaxEStateIndex,0.011340941266932317
Mutagenic,7,MaxPartialCharge,0.008589523635796759
Mutagenic,7,MinAbsPartialCharge,0.007942569755328215
Mutagenic,7,MinEStateIndex,0.008911752659952919
Mutagenic,7,MinPartialCharge,0.01753320793859419
Mutagenic,7,MolLogP,0.008337197507727783
Mutagenic,7,MolMR,0.009985798616873626
Mutagenic,7,MolWt,0.011607910311909244
Mutagenic,7,NumHeteroatoms,0.009040889769255246
Mutagenic,7,NumValenceElectrons,0.0023568047664775157
Mutagenic,7,PEOE_VSA6,0.011120664788342319
Mutagenic,7,SMR_VSA1,0.00795000291019727
Mutagenic,7,SMR_VSA10,0.03602816469883264
Mutagenic,7,SlogP_VSA2,0.016726691774020887
Mutagenic,7,SlogP_VSA3,0.02743717959416934
Mutagenic,7,VSA_EState1,0.004938779283358387
Mutagenic,7,VSA_EState10,0.005258281566268295
Mutagenic,7,VSA_EState4,0.023145549847143336
Mutagenic,7,VSA_EState5,0.012553483442486763
Mutagenic,7,VSA_EState7,0.010085122228032237
Mutagenic,7,VSA_EState8,0.006975076404339907
Mutagenic,8,BalabanJ,0.013276685305401742
Mutagenic,8,BertzCT,0.011479103182843474
Mutagenic,8,Chi0,0.004974563354347068
Mutagenic,8,Chi0n,0.009243135536320682
Mutagenic,8,Chi0v,0.011043567849095222
Mutagenic,8,Chi1,0.005020545656281353
Mutagenic,8,Chi1n,0.007918531343376972
Mutagenic,8,Chi1v,0.005956195436999261
Mutagenic,8,Chi2n,0.008877487394890004
Mutagenic,8,Chi2v,0.006779975840607492
Mutagenic,8,Chi3n,0.003554645942158268
Mutagenic,8,Chi4n,0.00811709749202499
Mutagenic,8,Chi4v,0.005901469463065044
Mutagenic,8,EState_VSA2,0.006833563331299338
Mutagenic,8,EState_VSA5,0.006546887909950303
Mutagenic,8,EState_VSA9,0.027683278286149266
Mutagenic,8,HallKierAlpha,0.0144104696143164
Mutagenic,8,HeavyAtomCount,0.0023210448066064175
Mutagenic,8,HeavyAtomMolWt,0.009067142156690924
Mutagenic,8,Kappa1,0.011168208073047112
Mutagenic,8,Kappa2,0.009909679300175741
Mutagenic,8,Kappa3,0.008193085677229636
Mutagenic,8,MaxAbsEStateIndex,0.010594916101010212
Mutagenic,8,MaxAbsPartialCharge,0.013044195486922133
Mutagenic,8,MaxEStateIndex,0.01064754729470999
Mutagenic,8,MaxPartialCharge,0.013924220814681131
Mutagenic,8,MinAbsEStateIndex,0.0061865820028130835
Mutagenic,8,MinAbsPartialCharge,0.009885179068603037
Mutagenic,8,MinEStateIndex,0.013306321631188646
Mutagenic,8,MinPartialCharge,0.011707988311385895
Mutagenic,8,MolLogP,0.008381704932694842
Mutagenic,8,MolMR,0.02521914038794621
Mutagenic,8,MolWt,0.006749243521286123
Mutagenic,8,NumValenceElectrons,0.0024253735722546757
Mutagenic,8,PEOE_VSA6,0.01419692677784545
Mutagenic,8,SMR_VSA1,0.010126205610792482
Mutagenic,8,SMR_VSA10,0.025092423484307833
Mutagenic,8,SlogP_VSA2,0.008973265066736007
Mutagenic,8,SlogP_VSA3,0.020099853463765714
Mutagenic,8,VSA_EState1,0.005308037753922318
Mutagenic,8,VSA_EState10,0.003899802254650876
Mutagenic,8,VSA_EState5,0.014460471612124113
Mutagenic,8,VSA_EState7,0.00734416378787239
Mutagenic,8,VSA_EState8,0.00871905469407436
Mutagenic,9,BalabanJ,0.010396747183265453
Mutagenic,9,BertzCT,0.0109496015106205
Mutagenic,9,Chi0n,0.003435707730735992
Mutagenic,9,Chi0v,0.00733254379448432
Mutagenic,9,Chi1,0.005534899039000838
Mutagenic,9,Chi1n,0.0038832073878341737
Mutagenic,9,Chi1v,0.0025559222910244124
Mutagenic,9,Chi2n,0.0074241948904246995
Mutagenic,9,Chi2v,0.003420217671806395
Mutagenic,9,Chi3n,0.005417178840386661
Mutagenic,9,Chi3v,0.006077558393631633
Mutagenic,9,Chi4n,0.008200034206955377
Mutagenic,9,Chi4v,0.0029988193666420533
Mutagenic,9,EState_VSA2,0.010811887412974449
Mutagenic,9,EState_VSA9,0.02203441105853802
Mutagenic,9,HallKierAlpha,0.011157742075062711
Mutagenic,9,HeavyAtomMolWt,0.005183398066393729
Mutagenic,9,Kappa1,0.013588482525203768
Mutagenic,9,Kappa2,0.010942833217771059
Mutagenic,9,Kappa3,0.011279279100381352
Mutagenic,9,MaxAbsEStateIndex,0.0072587011691529965
Mutagenic,9,MaxAbsPartialCharge,0.009722657787815956
Mutagenic,9,MaxEStateIndex,0.00812311304309817
Mutagenic,9,MaxPartialCharge,0.012371136833092506
Mutagenic,9,MinAbsEStateIndex,0.01153150485977603
Mutagenic,9,MinAbsPartialCharge,0.008357593085204468
Mutagenic,9,MinEStateIndex,0.013055502177916657
Mutagenic,9,MinPartialCharge,0.010656122150666655
Mutagenic,9,MolLogP,0.00938662474698059
Mutagenic,9,MolMR,0.013611774345672074
Mutagenic,9,MolWt,0.0055973768785421325
Mutagenic,9,NumValenceElectrons,0.002994832080307945
Mutagenic,9,PEOE_VSA1,0.00524760930763907
Mutagenic,9,PEOE_VSA6,0.0071311489716616465
Mutagenic,9,PEOE_VSA9,0.006773731530689978
Mutagenic,9,SMR_VSA1,0.009224189513571693
Mutagenic,9,SMR_VSA10,0.03663667033527494
Mutagenic,9,SlogP_VSA1,0.0024070530027566262
Mutagenic,9,SlogP_VSA2,0.01673170013564042
Mutagenic,9,SlogP_VSA3,0.031757659436945584
Mutagenic,9,VSA_EState1,0.007424026244212726
Mutagenic,9,VSA_EState10,0.008697048502272228
Mutagenic,9,VSA_EState4,0.012826114342002898
Mutagenic,9,VSA_EState5,0.012090682597414436
Mutagenic,9,VSA_EState8,0.0073410673066115015
Mutagenic,10,BalabanJ,0.013087117924910411
Mutagenic,10,BertzCT,0.008301346766920677
Mutagenic,10,Chi0,0.0022014954330107223
Mutagenic,10,Chi0n,0.004251019215644877
Mutagenic,10,Chi0v,0.005907560619824035
Mutagenic,10,Chi1,0.00334839508797462
Mutagenic,10,Chi1n,0.0035997895561031773
Mutagenic,10,Chi1v,0.00850050540072338
Mutagenic,10,Chi2n,0.012170044887899752
Mutagenic,10,Chi2v,0.005951732132590281
Mutagenic,10,Chi3n,0.006059265813705319
Mutagenic,10,Chi3v,0.008339226333907242
Mutagenic,10,Chi4n,0.004205547138349236
Mutagenic,10,Chi4v,0.005828524616141257
Mutagenic,10,EState_VSA2,0.006577944971068463
Mutagenic,10,EState_VSA5,0.00591574016789658
Mutagenic,10,EState_VSA8,0.006962389834256671
Mutagenic,10,EState_VSA9,0.019094849065193212
Mutagenic,10,HallKierAlpha,0.011687895020702721
Mutagenic,10,HeavyAtomMolWt,0.010433534956262128
Mutagenic,10,Kappa1,0.01348943288482284
Mutagenic,10,Kappa2,0.010541693876662647
Mutagenic,10,Kappa3,0.008458785268412731
Mutagenic,10,MaxAbsEStateIndex,0.008960302087961879
Mutagenic,10,MaxAbsPartialCharge,0.00982312309102428
Mutagenic,10,MaxEStateIndex,0.01049900016790935
Mutagenic,10,MaxPartialCharge,0.011820392304837382
Mutagenic,10,MinAbsEStateIndex,0.009689936063199149
Mutagenic,10,MinAbsPartialCharge,0.0071878689774369665
Mutagenic,10,MinEStateIndex,0.011257100902121373
Mutagenic,10,MinPartialCharge,0.011729818455008827
Mutagenic,10,MolLogP,0.007861767771132396
Mutagenic,10,MolMR,0.009888143213968161
Mutagenic,10,MolWt,0.004632774489621778
Mutagenic,10,NumHeteroatoms,0.003915227737791276
Mutagenic,10,NumValenceElectrons,0.0036080918533234266
Mutagenic,10,PEOE_VSA6,0.009294445429685733
Mutagenic,10,SMR_VSA1,0.005119534056033307
Mutagenic,10,SMR_VSA10,0.03563971660466672
Mutagenic,10,SlogP_VSA2,0.015359670679032158
Mutagenic,10,SlogP_VSA3,0.025782314688223232
Mutagenic,10,VSA_EState1,0.01019089917861706
Mutagenic,10,VSA_EState10,0.003627474483449987
Mutagenic,10,VSA_EState5,0.01677204907295304
Mutagenic,10,VSA_EState7,0.01327325320333464
Mutagenic,10,VSA_EState8,0.008143979032207215
Mutagenic,11,BalabanJ,0.009717046636614402
Mutagenic,11,BertzCT,0.010190881534129972
Mutagenic,11,Chi0,0.002912119665946708
Mutagenic,11,Chi0n,0.0050279709875035074
Mutagenic,11,Chi0v,0.007014190048314181
Mutagenic,11,Chi1,0.001746886146383505
Mutagenic,11,Chi1n,0.004814799842219398
Mutagenic,11,Chi1v,0.006804995859092932
Mutagenic,11,Chi2n,0.012705046279247467
Mutagenic,11,Chi2v,0.0074537664198570065
Mutagenic,11,Chi3n,0.005935902626413083
Mutagenic,11,Chi3v,0.010389905997308683
Mutagenic,11,Chi4n,0.00879744753523659
Mutagenic,11,EState_VSA2,0.0058770167268003964
Mutagenic,11,EState_VSA9,0.021020895024204105
Mutagenic,11,HallKierAlpha,0.008410616969078289
Mutagenic,11,HeavyAtomCount,0.002128919268128367
Mutagenic,11,HeavyAtomMolWt,0.014263727357918398
Mutagenic,11,Kappa1,0.015748750011664262
Mutagenic,11,Kappa2,0.011968253547961636
Mutagenic,11,Kappa3,0.008711572596103476
Mutagenic,11,MaxAbsEStateIndex,0.0076996237461982985
Mutagenic,11,MaxAbsPartialCharge,0.012802162617965485
Mutagenic,11,MaxEStateIndex,0.007793339234789529
Mutagenic,11,MaxPartialCharge,0.010805283162508342
Mutagenic,11,MinAbsEStateIndex,0.009072879233410009
Mutagenic,11,MinAbsPartialCharge,0.007574882703575711
Mutagenic,11,MinEStateIndex,0.01026858548965238
Mutagenic,11,MinPartialCharge,0.010771031668826116
Mutagenic,11,MolLogP,0.007544421744759913
Mutagenic,11,MolMR,0.008223363850325535
Mutagenic,11,MolWt,0.006077658755077914
Mutagenic,11,NumValenceElectrons,0.004042197533442919
Mutagenic,11,PEOE_VSA6,0.008038674663756244
Mutagenic,11,PEOE_VSA9,0.008926632059222091
Mutagenic,11,SMR_VSA1,0.00776864535231149
Mutagenic,11,SMR_VSA10,0.046027209609237646
Mutagenic,11,SMR_VSA5,0.004215092176783078
Mutagenic,11,SMR_VSA6,0.002605871469702555
Mutagenic,11,SlogP_VSA2,0.014580956405997927
Mutagenic,11,SlogP_VSA3,0.02626768678510789
Mutagenic,11,SlogP_VSA5,0.0050554795648128465
Mutagenic,11,VSA_EState10,0.005879004586930176
Mutagenic,11,VSA_EState2,0.0086798594726655
Mutagenic,11,VSA_EState5,0.011758823083996402
Mutagenic,11,VSA_EState6,0.009556314629418639
Mutagenic,11,VSA_EState7,0.008769685113657453
Mutagenic,11,VSA_EState8,0.008176826567665534
Mutagenic,12,BalabanJ,0.011101097016366442
Mutagenic,12,BertzCT,0.010184250409801216
Mutagenic,12,Chi0,0.003978690607794834
Mutagenic,12,Chi0n,0.004850900674200188
Mutagenic,12,Chi0v,0.007775606834548735
Mutagenic,12,Chi1,0.0047876269920277634
Mutagenic,12,Chi1n,0.0026472914718125747
Mutagenic,12,Chi1v,0.005772118585602547
Mutagenic,12,Chi2n,0.010814217990331226
Mutagenic,12,Chi2v,0.00529431856720024
Mutagenic,12,Chi3n,0.007867890984077601
Mutagenic,12,Chi3v,0.004610447892738679
Mutagenic,12,Chi4n,0.014826521430961592
Mutagenic,12,Chi4v,0.00710084534040214
Mutagenic,12,EState_VSA2,0.00643048501441735
Mutagenic,12,EState_VSA9,0.02175887233033109
Mutagenic,12,HallKierAlpha,0.01635493336243677
Mutagenic,12,HeavyAtomMolWt,0.004998175962754796
Mutagenic,12,Kappa1,0.011569738885075426
Mutagenic,12,Kappa2,0.009328779215679
Mutagenic,12,Kappa3,0.006192395991090858
Mutagenic,12,MaxAbsEStateIndex,0.0062424014968693
Mutagenic,12,MaxAbsPartialCharge,0.006575101912810627
Mutagenic,12,MaxEStateIndex,0.008958820458282406
Mutagenic,12,MaxPartialCharge,0.00801856815416838
Mutagenic,12,MinAbsEStateIndex,0.009086362801466534
Mutagenic,12,MinAbsPartialCharge,0.008783770309121426
Mutagenic,12,MinEStateIndex,0.011630444327812281
Mutagenic,12,MinPartialCharge,0.009789880224724589
Mutagenic,12,MolLogP,0.00989231558345173
Mutagenic,12,MolMR,0.01884265677136059
Mutagenic,12,MolWt,0.008239812931939849
Mutagenic,12,NumValenceElectrons,0.0025617853077752636
Mutagenic,12,PEOE_VSA1,0.004105758660805059
Mutagenic,12,PEOE_VSA6,0.009070346413988357
Mutagenic,12,PEOE_VSA7,0.0175309330616466
Mutagenic,12,PEOE_VSA9,0.006150818920595186
Mutagenic,12,SMR_VSA1,0.008318681159912463
Mutagenic,12,SMR_VSA10,0.03587724265680838
Mutagenic,12,SlogP_VSA2,0.004765301995484393
Mutagenic,12,SlogP_VSA3,0.030578219196040722
Mutagenic,12,TPSA,0.008040909247528023
Mutagenic,12,VSA_EState1,0.005296634888056223
Mutagenic,12,VSA_EState10,0.003564472926060279
Mutagenic,12,VSA_EState5,0.010403281947761259
Mutagenic,12,VSA_EState7,0.007119052510833841
