Target,Mode,Run,Function,N_test_in_function,Correct_in_function,Accuracy_in_function,TN_in_function,FP_in_function,FN_in_function,TP_in_function
Mutagenic,Original,1,Colorant,68,51,75.0,,,,
Mutagenic,Original,1,Filler,33,27,81.81818181818183,,,,
Mutagenic,Original,1,Initiator,8,6,75.0,,,,
Mutagenic,Original,1,Other_Processing_Aids,57,37,64.91228070175438,,,,
Mutagenic,Original,1,Antioxidant,15,8,53.333333333333336,,,,
Mutagenic,Original,1,Catalyst,17,13,76.47058823529412,,,,
Mutagenic,Original,1,Heat_stabilizer,5,3,60.0,,,,
Mutagenic,Original,1,Intermediate,34,25,73.52941176470588,,,,
Mutagenic,Original,1,Light_stabilizer,16,11,68.75,,,,
Mutagenic,Original,1,Monomer,21,15,71.42857142857143,,,,
Mutagenic,Original,1,Plasticizer,20,10,50.0,,,,
Mutagenic,Original,1,Odor_Agent,19,14,73.68421052631578,,,,
Mutagenic,Original,1,Lubricant,31,21,67.74193548387096,,,,
Mutagenic,Original,1,Crosslinking_agent,18,12,66.66666666666666,,,,
Mutagenic,Original,1,Biocide,26,20,76.92307692307693,,,,
Mutagenic,Original,1,Antistatic_agent,5,3,60.0,,,,
Mutagenic,Original,1,Viscosity_modifier,3,1,33.33333333333333,,,,
Mutagenic,Original,1,Flame_retardant,8,5,62.5,,,,
Mutagenic,Original,1,NIAS,1,1,100.0,,,,
Mutagenic,Original,1,Solvent,3,3,100.0,,,,
Mutagenic,Original,1,Stabilizer,1,0,0.0,,,,
Mutagenic,Original,1,Blowing_agent,1,1,100.0,,,,
Mutagenic,Original,2,Antistatic_agent,5,2,40.0,,,,
Mutagenic,Original,2,Biocide,19,13,68.42105263157895,,,,
Mutagenic,Original,2,Catalyst,20,14,70.0,,,,
Mutagenic,Original,2,Colorant,68,47,69.11764705882352,,,,
Mutagenic,Original,2,Crosslinking_agent,19,9,47.368421052631575,,,,
Mutagenic,Original,2,Filler,36,24,66.66666666666666,,,,
Mutagenic,Original,2,Intermediate,37,23,62.16216216216216,,,,
Mutagenic,Original,2,Light_stabilizer,21,11,52.38095238095239,,,,
Mutagenic,Original,2,Lubricant,26,17,65.38461538461539,,,,
Mutagenic,Original,2,Odor_Agent,16,11,68.75,,,,
Mutagenic,Original,2,Other_Processing_Aids,64,40,62.5,,,,
Mutagenic,Original,2,Viscosity_modifier,2,0,0.0,,,,
Mutagenic,Original,2,Monomer,20,16,80.0,,,,
Mutagenic,Original,2,Initiator,11,6,54.54545454545454,,,,
Mutagenic,Original,2,Antioxidant,19,12,63.1578947368421,,,,
Mutagenic,Original,2,Plasticizer,16,9,56.25,,,,
Mutagenic,Original,2,Heat_stabilizer,9,5,55.55555555555556,,,,
Mutagenic,Original,2,Flame_retardant,7,5,71.42857142857143,,,,
Mutagenic,Original,2,Solvent,1,0,0.0,,,,
Mutagenic,Original,2,Unspecified_additive,1,1,100.0,,,,
Mutagenic,Original,2,NIAS,1,1,100.0,,,,
Mutagenic,Original,2,Impurity,1,1,100.0,,,,
Mutagenic,Original,2,Surfactant,1,1,100.0,,,,
Mutagenic,Original,3,Biocide,23,16,69.56521739130434,,,,
Mutagenic,Original,3,Colorant,71,47,66.19718309859155,,,,
Mutagenic,Original,3,Crosslinking_agent,16,11,68.75,,,,
Mutagenic,Original,3,Filler,32,21,65.625,,,,
Mutagenic,Original,3,Light_stabilizer,17,9,52.94117647058824,,,,
Mutagenic,Original,3,Lubricant,26,15,57.692307692307686,,,,
Mutagenic,Original,3,Odor_Agent,13,10,76.92307692307693,,,,
Mutagenic,Original,3,Other_Processing_Aids,59,36,61.016949152542374,,,,
Mutagenic,Original,3,Plasticizer,17,11,64.70588235294117,,,,
Mutagenic,Original,3,Intermediate,39,29,74.35897435897436,,,,
Mutagenic,Original,3,Monomer,20,12,60.0,,,,
Mutagenic,Original,3,Catalyst,12,8,66.66666666666666,,,,
Mutagenic,Original,3,Initiator,7,4,57.14285714285714,,,,
Mutagenic,Original,3,Antioxidant,11,4,36.36363636363637,,,,
Mutagenic,Original,3,Flame_retardant,4,3,75.0,,,,
Mutagenic,Original,3,Viscosity_modifier,1,1,100.0,,,,
Mutagenic,Original,3,Heat_stabilizer,5,2,40.0,,,,
Mutagenic,Original,3,Solvent,1,1,100.0,,,,
Mutagenic,Original,3,Antistatic_agent,1,1,100.0,,,,
Mutagenic,Original,3,Stabilizer,1,0,0.0,,,,
Mutagenic,Original,4,Colorant,64,37,57.8125,,,,
Mutagenic,Original,4,Lubricant,31,22,70.96774193548387,,,,
Mutagenic,Original,4,Monomer,21,15,71.42857142857143,,,,
Mutagenic,Original,4,Other_Processing_Aids,57,35,61.40350877192983,,,,
Mutagenic,Original,4,Plasticizer,18,12,66.66666666666666,,,,
Mutagenic,Original,4,Antioxidant,15,12,80.0,,,,
Mutagenic,Original,4,Antistatic_agent,6,6,100.0,,,,
Mutagenic,Original,4,Catalyst,24,18,75.0,,,,
Mutagenic,Original,4,Filler,37,25,67.56756756756756,,,,
Mutagenic,Original,4,Light_stabilizer,17,11,64.70588235294117,,,,
Mutagenic,Original,4,Odor_Agent,16,13,81.25,,,,
Mutagenic,Original,4,Intermediate,43,30,69.76744186046511,,,,
Mutagenic,Original,4,Crosslinking_agent,36,25,69.44444444444444,,,,
Mutagenic,Original,4,Heat_stabilizer,3,2,66.66666666666666,,,,
Mutagenic,Original,4,Initiator,15,10,66.66666666666666,,,,
Mutagenic,Original,4,Flame_retardant,9,7,77.77777777777779,,,,
Mutagenic,Original,4,Biocide,22,13,59.09090909090909,,,,
Mutagenic,Original,4,Blowing_agent,4,3,75.0,,,,
Mutagenic,Original,4,Viscosity_modifier,3,3,100.0,,,,
Mutagenic,Original,4,Solvent,1,0,0.0,,,,
Mutagenic,Original,4,NIAS,1,1,100.0,,,,
Mutagenic,Original,4,Impurity,1,1,100.0,,,,
Mutagenic,Original,5,Antioxidant,19,13,68.42105263157895,,,,
Mutagenic,Original,5,Catalyst,20,11,55.00000000000001,,,,
Mutagenic,Original,5,Crosslinking_agent,27,15,55.55555555555556,,,,
Mutagenic,Original,5,Initiator,9,4,44.44444444444444,,,,
Mutagenic,Original,5,Intermediate,48,26,54.166666666666664,,,,
Mutagenic,Original,5,Other_Processing_Aids,69,38,55.072463768115945,,,,
Mutagenic,Original,5,Plasticizer,22,10,45.45454545454545,,,,
Mutagenic,Original,5,Viscosity_modifier,6,6,100.0,,,,
Mutagenic,Original,5,Colorant,73,47,64.38356164383562,,,,
Mutagenic,Original,5,Filler,38,25,65.78947368421053,,,,
Mutagenic,Original,5,Monomer,14,9,64.28571428571429,,,,
Mutagenic,Original,5,Heat_stabilizer,11,8,72.72727272727273,,,,
Mutagenic,Original,5,Light_stabilizer,25,15,60.0,,,,
Mutagenic,Original,5,Odor_Agent,13,10,76.92307692307693,,,,
Mutagenic,Original,5,Biocide,18,13,72.22222222222221,,,,
Mutagenic,Original,5,Lubricant,30,20,66.66666666666666,,,,
Mutagenic,Original,5,Solvent,3,2,66.66666666666666,,,,
Mutagenic,Original,5,Flame_retardant,6,4,66.66666666666666,,,,
Mutagenic,Original,5,Antistatic_agent,4,3,75.0,,,,
Mutagenic,Original,5,Blowing_agent,4,2,50.0,,,,
Mutagenic,Original,5,Stabilizer,1,0,0.0,,,,
Mutagenic,Original,6,Colorant,72,48,66.66666666666666,,,,
Mutagenic,Original,6,Crosslinking_agent,21,12,57.14285714285714,,,,
Mutagenic,Original,6,Filler,37,24,64.86486486486487,,,,
Mutagenic,Original,6,Light_stabilizer,22,15,68.18181818181817,,,,
Mutagenic,Original,6,Lubricant,33,18,54.54545454545454,,,,
Mutagenic,Original,6,Odor_Agent,20,13,65.0,,,,
Mutagenic,Original,6,Other_Processing_Aids,55,34,61.81818181818181,,,,
Mutagenic,Original,6,Intermediate,46,30,65.21739130434783,,,,
Mutagenic,Original,6,Antioxidant,17,10,58.82352941176471,,,,
Mutagenic,Original,6,Plasticizer,15,7,46.666666666666664,,,,
Mutagenic,Original,6,Viscosity_modifier,4,3,75.0,,,,
Mutagenic,Original,6,Biocide,30,20,66.66666666666666,,,,
Mutagenic,Original,6,Blowing_agent,2,1,50.0,,,,
Mutagenic,Original,6,Catalyst,16,9,56.25,,,,
Mutagenic,Original,6,Monomer,16,9,56.25,,,,
Mutagenic,Original,6,Antistatic_agent,2,1,50.0,,,,
Mutagenic,Original,6,Initiator,9,5,55.55555555555556,,,,
Mutagenic,Original,6,Flame_retardant,8,4,50.0,,,,
Mutagenic,Original,6,Heat_stabilizer,3,1,33.33333333333333,,,,
Mutagenic,Original,6,Solvent,2,2,100.0,,,,
Mutagenic,Original,7,Biocide,19,12,63.1578947368421,,,,
Mutagenic,Original,7,Colorant,66,45,68.18181818181817,,,,
Mutagenic,Original,7,Filler,26,17,65.38461538461539,,,,
Mutagenic,Original,7,Intermediate,36,24,66.66666666666666,,,,
Mutagenic,Original,7,Other_Processing_Aids,60,40,66.66666666666666,,,,
Mutagenic,Original,7,Light_stabilizer,25,14,56.00000000000001,,,,
Mutagenic,Original,7,Flame_retardant,5,5,100.0,,,,
Mutagenic,Original,7,Odor_Agent,14,8,57.14285714285714,,,,
Mutagenic,Original,7,Plasticizer,19,10,52.63157894736842,,,,
Mutagenic,Original,7,Viscosity_modifier,3,2,66.66666666666666,,,,
Mutagenic,Original,7,Lubricant,25,10,40.0,,,,
Mutagenic,Original,7,Antioxidant,12,5,41.66666666666667,,,,
Mutagenic,Original,7,Catalyst,20,13,65.0,,,,
Mutagenic,Original,7,Crosslinking_agent,19,11,57.89473684210527,,,,
Mutagenic,Original,7,Heat_stabilizer,4,1,25.0,,,,
Mutagenic,Original,7,Initiator,9,7,77.77777777777779,,,,
Mutagenic,Original,7,Solvent,2,2,100.0,,,,
Mutagenic,Original,7,Monomer,13,11,84.61538461538461,,,,
Mutagenic,Original,7,Blowing_agent,1,0,0.0,,,,
Mutagenic,Original,7,Unspecified_additive,1,1,100.0,,,,
Mutagenic,Original,7,Antistatic_agent,2,1,50.0,,,,
Mutagenic,Original,7,NIAS,2,2,100.0,,,,
Mutagenic,Original,7,Impurity,1,1,100.0,,,,
Mutagenic,Original,8,Intermediate,44,28,63.63636363636363,,,,
Mutagenic,Original,8,Other_Processing_Aids,62,40,64.51612903225806,,,,
Mutagenic,Original,8,Colorant,61,39,63.934426229508205,,,,
Mutagenic,Original,8,Filler,37,23,62.16216216216216,,,,
Mutagenic,Original,8,Catalyst,19,13,68.42105263157895,,,,
Mutagenic,Original,8,Crosslinking_agent,31,18,58.06451612903226,,,,
Mutagenic,Original,8,Initiator,11,8,72.72727272727273,,,,
Mutagenic,Original,8,Lubricant,31,20,64.51612903225806,,,,
Mutagenic,Original,8,Plasticizer,12,8,66.66666666666666,,,,
Mutagenic,Original,8,Viscosity_modifier,4,3,75.0,,,,
Mutagenic,Original,8,Biocide,25,18,72.0,,,,
Mutagenic,Original,8,Odor_Agent,16,10,62.5,,,,
Mutagenic,Original,8,Light_stabilizer,20,16,80.0,,,,
Mutagenic,Original,8,Antioxidant,18,12,66.66666666666666,,,,
Mutagenic,Original,8,Monomer,18,12,66.66666666666666,,,,
Mutagenic,Original,8,Flame_retardant,7,5,71.42857142857143,,,,
Mutagenic,Original,8,Antistatic_agent,6,4,66.66666666666666,,,,
Mutagenic,Original,8,Heat_stabilizer,4,3,75.0,,,,
Mutagenic,Original,8,NIAS,1,1,100.0,,,,
Mutagenic,Original,8,Impurity,1,1,100.0,,,,
Mutagenic,Original,8,Solvent,2,1,50.0,,,,
Mutagenic,Original,8,Stabilizer,1,1,100.0,,,,
Mutagenic,Original,9,Biocide,27,18,66.66666666666666,,,,
Mutagenic,Original,9,Colorant,71,48,67.6056338028169,,,,
Mutagenic,Original,9,Filler,37,23,62.16216216216216,,,,
Mutagenic,Original,9,Lubricant,40,27,67.5,,,,
Mutagenic,Original,9,Other_Processing_Aids,66,38,57.57575757575758,,,,
Mutagenic,Original,9,Intermediate,45,26,57.77777777777777,,,,
Mutagenic,Original,9,Odor_Agent,16,10,62.5,,,,
Mutagenic,Original,9,Crosslinking_agent,24,15,62.5,,,,
Mutagenic,Original,9,Antioxidant,22,14,63.63636363636363,,,,
Mutagenic,Original,9,Light_stabilizer,18,12,66.66666666666666,,,,
Mutagenic,Original,9,Monomer,19,10,52.63157894736842,,,,
Mutagenic,Original,9,Antistatic_agent,4,3,75.0,,,,
Mutagenic,Original,9,Heat_stabilizer,7,4,57.14285714285714,,,,
Mutagenic,Original,9,Blowing_agent,3,2,66.66666666666666,,,,
Mutagenic,Original,9,Catalyst,19,13,68.42105263157895,,,,
Mutagenic,Original,9,Plasticizer,23,11,47.82608695652174,,,,
Mutagenic,Original,9,Flame_retardant,7,3,42.857142857142854,,,,
Mutagenic,Original,9,Initiator,9,7,77.77777777777779,,,,
Mutagenic,Original,9,Stabilizer,1,0,0.0,,,,
Mutagenic,Original,9,Impact_modifier,1,0,0.0,,,,
Mutagenic,Original,9,Solvent,6,5,83.33333333333334,,,,
Mutagenic,Original,9,Viscosity_modifier,2,1,50.0,,,,
Mutagenic,Original,10,Flame_retardant,4,2,50.0,,,,
Mutagenic,Original,10,Catalyst,20,15,75.0,,,,
Mutagenic,Original,10,Intermediate,38,22,57.89473684210527,,,,
Mutagenic,Original,10,Light_stabilizer,20,14,70.0,,,,
Mutagenic,Original,10,Odor_Agent,15,9,60.0,,,,
Mutagenic,Original,10,Colorant,65,44,67.6923076923077,,,,
Mutagenic,Original,10,Crosslinking_agent,27,14,51.85185185185185,,,,
Mutagenic,Original,10,Initiator,12,8,66.66666666666666,,,,
Mutagenic,Original,10,Lubricant,23,14,60.86956521739131,,,,
Mutagenic,Original,10,Other_Processing_Aids,65,39,60.0,,,,
Mutagenic,Original,10,Plasticizer,12,6,50.0,,,,
Mutagenic,Original,10,Solvent,4,3,75.0,,,,
Mutagenic,Original,10,Antioxidant,14,9,64.28571428571429,,,,
Mutagenic,Original,10,Biocide,21,17,80.95238095238095,,,,
Mutagenic,Original,10,Filler,32,18,56.25,,,,
Mutagenic,Original,10,Heat_stabilizer,6,3,50.0,,,,
Mutagenic,Original,10,Monomer,14,8,57.14285714285714,,,,
Mutagenic,Original,10,Unspecified_additive,1,1,100.0,,,,
Mutagenic,Original,10,Viscosity_modifier,1,1,100.0,,,,
Mutagenic,Original,10,Blowing_agent,1,0,0.0,,,,
Mutagenic,Original,11,Colorant,70,47,67.14285714285714,,,,
Mutagenic,Original,11,Filler,36,25,69.44444444444444,,,,
Mutagenic,Original,11,Intermediate,38,22,57.89473684210527,,,,
Mutagenic,Original,11,Other_Processing_Aids,68,41,60.29411764705882,,,,
Mutagenic,Original,11,Unspecified_additive,1,0,0.0,,,,
Mutagenic,Original,11,Odor_Agent,17,12,70.58823529411765,,,,
Mutagenic,Original,11,Catalyst,21,12,57.14285714285714,,,,
Mutagenic,Original,11,Heat_stabilizer,10,6,60.0,,,,
Mutagenic,Original,11,Light_stabilizer,23,16,69.56521739130434,,,,
Mutagenic,Original,11,Flame_retardant,1,0,0.0,,,,
Mutagenic,Original,11,Crosslinking_agent,18,10,55.55555555555556,,,,
Mutagenic,Original,11,Biocide,22,14,63.63636363636363,,,,
Mutagenic,Original,11,Lubricant,31,20,64.51612903225806,,,,
Mutagenic,Original,11,Plasticizer,21,9,42.857142857142854,,,,
Mutagenic,Original,11,Monomer,8,4,50.0,,,,
Mutagenic,Original,11,Antioxidant,15,8,53.333333333333336,,,,
Mutagenic,Original,11,Solvent,3,3,100.0,,,,
Mutagenic,Original,11,Initiator,6,6,100.0,,,,
Mutagenic,Original,11,Surfactant,1,1,100.0,,,,
Mutagenic,Original,11,Blowing_agent,1,0,0.0,,,,
Mutagenic,Original,11,Antistatic_agent,3,0,0.0,,,,
Mutagenic,Original,11,Viscosity_modifier,1,0,0.0,,,,
Mutagenic,Original,12,Colorant,71,46,64.7887323943662,,,,
Mutagenic,Original,12,Other_Processing_Aids,60,34,56.666666666666664,,,,
Mutagenic,Original,12,Antioxidant,20,13,65.0,,,,
Mutagenic,Original,12,Intermediate,40,24,60.0,,,,
Mutagenic,Original,12,Biocide,27,23,85.18518518518519,,,,
Mutagenic,Original,12,Catalyst,22,15,68.18181818181817,,,,
Mutagenic,Original,12,Filler,30,21,70.0,,,,
Mutagenic,Original,12,Lubricant,28,16,57.14285714285714,,,,
Mutagenic,Original,12,Monomer,17,15,88.23529411764706,,,,
Mutagenic,Original,12,Odor_Agent,17,15,88.23529411764706,,,,
Mutagenic,Original,12,Plasticizer,17,9,52.94117647058824,,,,
Mutagenic,Original,12,Solvent,1,1,100.0,,,,
Mutagenic,Original,12,Flame_retardant,5,3,60.0,,,,
Mutagenic,Original,12,Crosslinking_agent,22,11,50.0,,,,
Mutagenic,Original,12,Initiator,13,8,61.53846153846154,,,,
Mutagenic,Original,12,Light_stabilizer,11,7,63.63636363636363,,,,
Mutagenic,Original,12,Antistatic_agent,5,4,80.0,,,,
Mutagenic,Original,12,Impact_modifier,1,1,100.0,,,,
Mutagenic,Original,12,Viscosity_modifier,2,1,50.0,,,,
Mutagenic,Original,12,Heat_stabilizer,2,0,0.0,,,,
Mutagenic,Original,12,Blowing_agent,3,3,100.0,,,,
Mutagenic,Original,12,Surfactant,1,1,100.0,,,,
Mutagenic,Original,13,Colorant,65,45,69.23076923076923,,,,
Mutagenic,Original,13,Biocide,23,19,82.6086956521739,,,,
Mutagenic,Original,13,Crosslinking_agent,26,19,73.07692307692307,,,,
Mutagenic,Original,13,Antioxidant,20,12,60.0,,,,
Mutagenic,Original,13,Filler,34,22,64.70588235294117,,,,
Mutagenic,Original,13,Intermediate,41,26,63.41463414634146,,,,
Mutagenic,Original,13,Lubricant,24,17,70.83333333333334,,,,
Mutagenic,Original,13,Monomer,15,6,40.0,,,,
Mutagenic,Original,13,Odor_Agent,17,13,76.47058823529412,,,,
Mutagenic,Original,13,Other_Processing_Aids,62,39,62.903225806451616,,,,
Mutagenic,Original,13,Plasticizer,17,10,58.82352941176471,,,,
Mutagenic,Original,13,Light_stabilizer,24,15,62.5,,,,
Mutagenic,Original,13,Flame_retardant,7,6,85.71428571428571,,,,
Mutagenic,Original,13,Heat_stabilizer,10,5,50.0,,,,
Mutagenic,Original,13,Catalyst,19,13,68.42105263157895,,,,
Mutagenic,Original,13,Initiator,10,6,60.0,,,,
Mutagenic,Original,13,Solvent,4,3,75.0,,,,
Mutagenic,Original,13,Viscosity_modifier,2,1,50.0,,,,
Mutagenic,Original,13,Unspecified_additive,1,1,100.0,,,,
Mutagenic,Original,13,Blowing_agent,2,2,100.0,,,,
Mutagenic,Original,13,Antistatic_agent,2,1,50.0,,,,
Mutagenic,Original,13,Impact_modifier,1,0,0.0,,,,
Mutagenic,Original,13,Surfactant,1,1,100.0,,,,
Mutagenic,Original,14,Intermediate,34,23,67.64705882352942,,,,
Mutagenic,Original,14,Antioxidant,21,10,47.61904761904761,,,,
Mutagenic,Original,14,Light_stabilizer,22,11,50.0,,,,
Mutagenic,Original,14,Other_Processing_Aids,59,39,66.10169491525424,,,,
Mutagenic,Original,14,Catalyst,23,14,60.86956521739131,,,,
Mutagenic,Original,14,Crosslinking_agent,26,16,61.53846153846154,,,,
Mutagenic,Original,14,Initiator,13,7,53.84615384615385,,,,
Mutagenic,Original,14,Colorant,63,42,66.66666666666666,,,,
Mutagenic,Original,14,Biocide,30,21,70.0,,,,
Mutagenic,Original,14,Viscosity_modifier,3,2,66.66666666666666,,,,
Mutagenic,Original,14,Filler,28,19,67.85714285714286,,,,
Mutagenic,Original,14,Heat_stabilizer,5,2,40.0,,,,
Mutagenic,Original,14,Lubricant,26,19,73.07692307692307,,,,
Mutagenic,Original,14,Odor_Agent,16,14,87.5,,,,
Mutagenic,Original,14,Antistatic_agent,5,4,80.0,,,,
Mutagenic,Original,14,Plasticizer,19,12,63.1578947368421,,,,
Mutagenic,Original,14,Flame_retardant,9,8,88.88888888888889,,,,
Mutagenic,Original,14,Monomer,15,8,53.333333333333336,,,,
Mutagenic,Original,14,Blowing_agent,2,2,100.0,,,,
Mutagenic,Original,14,Solvent,5,4,80.0,,,,
Mutagenic,Original,15,Colorant,69,43,62.31884057971014,,,,
Mutagenic,Original,15,Impact_modifier,1,0,0.0,,,,
Mutagenic,Original,15,Intermediate,32,19,59.375,,,,
Mutagenic,Original,15,Other_Processing_Aids,65,41,63.07692307692307,,,,
Mutagenic,Original,15,Antioxidant,19,14,73.68421052631578,,,,
Mutagenic,Original,15,Filler,37,25,67.56756756756756,,,,
Mutagenic,Original,15,Heat_stabilizer,11,10,90.9090909090909,,,,
Mutagenic,Original,15,Light_stabilizer,23,21,91.30434782608695,,,,
Mutagenic,Original,15,Lubricant,28,19,67.85714285714286,,,,
Mutagenic,Original,15,Crosslinking_agent,26,15,57.692307692307686,,,,
Mutagenic,Original,15,Biocide,20,15,75.0,,,,
Mutagenic,Original,15,Odor_Agent,20,14,70.0,,,,
Mutagenic,Original,15,Monomer,18,10,55.55555555555556,,,,
Mutagenic,Original,15,Plasticizer,19,10,52.63157894736842,,,,
Mutagenic,Original,15,Flame_retardant,3,1,33.33333333333333,,,,
Mutagenic,Original,15,Solvent,2,0,0.0,,,,
Mutagenic,Original,15,Antistatic_agent,6,5,83.33333333333334,,,,
Mutagenic,Original,15,Catalyst,20,13,65.0,,,,
Mutagenic,Original,15,Initiator,15,9,60.0,,,,
Mutagenic,Original,15,Viscosity_modifier,2,1,50.0,,,,
Mutagenic,Original,15,Blowing_agent,1,0,0.0,,,,
Mutagenic,Original,16,Antioxidant,20,15,75.0,,,,
Mutagenic,Original,16,Intermediate,33,19,57.57575757575758,,,,
Mutagenic,Original,16,Other_Processing_Aids,53,30,56.60377358490566,,,,
Mutagenic,Original,16,Colorant,72,49,68.05555555555556,,,,
Mutagenic,Original,16,Plasticizer,13,8,61.53846153846154,,,,
Mutagenic,Original,16,Biocide,21,15,71.42857142857143,,,,
Mutagenic,Original,16,Initiator,10,5,50.0,,,,
Mutagenic,Original,16,Monomer,18,11,61.111111111111114,,,,
Mutagenic,Original,16,Catalyst,17,11,64.70588235294117,,,,
Mutagenic,Original,16,Crosslinking_agent,19,9,47.368421052631575,,,,
Mutagenic,Original,16,Flame_retardant,4,3,75.0,,,,
Mutagenic,Original,16,Filler,26,18,69.23076923076923,,,,
Mutagenic,Original,16,Light_stabilizer,18,12,66.66666666666666,,,,
Mutagenic,Original,16,Lubricant,25,16,64.0,,,,
Mutagenic,Original,16,Odor_Agent,8,6,75.0,,,,
Mutagenic,Original,16,Antistatic_agent,5,3,60.0,,,,
Mutagenic,Original,16,Solvent,1,1,100.0,,,,
Mutagenic,Original,16,Viscosity_modifier,3,2,66.66666666666666,,,,
Mutagenic,Original,16,Heat_stabilizer,5,4,80.0,,,,
Mutagenic,Original,16,Unspecified_additive,1,0,0.0,,,,
Mutagenic,Original,16,NIAS,2,1,50.0,,,,
Mutagenic,Original,16,Impurity,2,1,50.0,,,,
Mutagenic,Original,16,Blowing_agent,1,1,100.0,,,,
Mutagenic,Original,17,Biocide,19,14,73.68421052631578,,,,
Mutagenic,Original,17,Colorant,67,45,67.16417910447761,,,,
Mutagenic,Original,17,Heat_stabilizer,10,5,50.0,,,,
Mutagenic,Original,17,Intermediate,34,20,58.82352941176471,,,,
Mutagenic,Original,17,Other_Processing_Aids,54,34,62.96296296296296,,,,
Mutagenic,Original,17,Plasticizer,15,7,46.666666666666664,,,,
Mutagenic,Original,17,Unspecified_additive,1,1,100.0,,,,
Mutagenic,Original,17,Antistatic_agent,5,3,60.0,,,,
Mutagenic,Original,17,Crosslinking_agent,21,11,52.38095238095239,,,,
Mutagenic,Original,17,Light_stabilizer,28,21,75.0,,,,
Mutagenic,Original,17,Filler,33,23,69.6969696969697,,,,
Mutagenic,Original,17,Lubricant,28,20,71.42857142857143,,,,
Mutagenic,Original,17,Odor_Agent,17,15,88.23529411764706,,,,
Mutagenic,Original,17,Solvent,2,2,100.0,,,,
Mutagenic,Original,17,Monomer,18,14,77.77777777777779,,,,
Mutagenic,Original,17,Catalyst,20,12,60.0,,,,
Mutagenic,Original,17,Initiator,11,7,63.63636363636363,,,,
Mutagenic,Original,17,Antioxidant,18,12,66.66666666666666,,,,
Mutagenic,Original,17,Viscosity_modifier,2,1,50.0,,,,
Mutagenic,Original,17,Flame_retardant,6,3,50.0,,,,
Mutagenic,Original,17,Blowing_agent,1,0,0.0,,,,
Mutagenic,Original,18,Biocide,24,17,70.83333333333334,,,,
Mutagenic,Original,18,Colorant,73,50,68.4931506849315,,,,
Mutagenic,Original,18,Intermediate,42,29,69.04761904761905,,,,
Mutagenic,Original,18,Other_Processing_Aids,62,40,64.51612903225806,,,,
Mutagenic,Original,18,Antioxidant,22,15,68.18181818181817,,,,
Mutagenic,Original,18,Catalyst,16,10,62.5,,,,
Mutagenic,Original,18,Light_stabilizer,17,11,64.70588235294117,,,,
Mutagenic,Original,18,Plasticizer,18,10,55.55555555555556,,,,
Mutagenic,Original,18,Filler,27,21,77.77777777777779,,,,
Mutagenic,Original,18,Monomer,18,11,61.111111111111114,,,,
Mutagenic,Original,18,Solvent,3,3,100.0,,,,
Mutagenic,Original,18,Lubricant,24,16,66.66666666666666,,,,
Mutagenic,Original,18,Odor_Agent,12,6,50.0,,,,
Mutagenic,Original,18,Crosslinking_agent,23,13,56.52173913043478,,,,
Mutagenic,Original,18,NIAS,1,1,100.0,,,,
Mutagenic,Original,18,Impurity,1,1,100.0,,,,
Mutagenic,Original,18,Initiator,10,5,50.0,,,,
Mutagenic,Original,18,Heat_stabilizer,4,3,75.0,,,,
Mutagenic,Original,18,Antistatic_agent,5,3,60.0,,,,
Mutagenic,Original,18,Flame_retardant,8,7,87.5,,,,
Mutagenic,Original,18,Viscosity_modifier,2,1,50.0,,,,
Mutagenic,Original,19,Crosslinking_agent,19,12,63.1578947368421,,,,
Mutagenic,Original,19,Biocide,24,13,54.166666666666664,,,,
Mutagenic,Original,19,Colorant,65,39,60.0,,,,
Mutagenic,Original,19,Filler,33,21,63.63636363636363,,,,
Mutagenic,Original,19,Lubricant,28,19,67.85714285714286,,,,
Mutagenic,Original,19,Odor_Agent,16,11,68.75,,,,
Mutagenic,Original,19,Other_Processing_Aids,50,31,62.0,,,,
Mutagenic,Original,19,Intermediate,35,24,68.57142857142857,,,,
Mutagenic,Original,19,Monomer,13,9,69.23076923076923,,,,
Mutagenic,Original,19,Catalyst,13,10,76.92307692307693,,,,
Mutagenic,Original,19,Light_stabilizer,14,10,71.42857142857143,,,,
Mutagenic,Original,19,Blowing_agent,1,1,100.0,,,,
Mutagenic,Original,19,Antioxidant,16,13,81.25,,,,
Mutagenic,Original,19,Heat_stabilizer,6,4,66.66666666666666,,,,
Mutagenic,Original,19,Plasticizer,12,5,41.66666666666667,,,,
Mutagenic,Original,19,Solvent,1,0,0.0,,,,
Mutagenic,Original,19,Surfactant,1,1,100.0,,,,
Mutagenic,Original,19,Flame_retardant,4,2,50.0,,,,
Mutagenic,Original,19,Initiator,8,6,75.0,,,,
Mutagenic,Original,19,Antistatic_agent,2,1,50.0,,,,
Mutagenic,Original,20,Intermediate,43,27,62.7906976744186,,,,
Mutagenic,Original,20,Biocide,30,21,70.0,,,,
Mutagenic,Original,20,Colorant,75,52,69.33333333333334,,,,
Mutagenic,Original,20,Filler,38,29,76.31578947368422,,,,
Mutagenic,Original,20,Lubricant,35,23,65.71428571428571,,,,
Mutagenic,Original,20,Other_Processing_Aids,69,49,71.01449275362319,,,,
Mutagenic,Original,20,Antioxidant,22,15,68.18181818181817,,,,
Mutagenic,Original,20,Catalyst,22,18,81.81818181818183,,,,
Mutagenic,Original,20,Heat_stabilizer,7,2,28.57142857142857,,,,
