Target,Run,Feature,Importance
Mutagenic,13,BertzCT,0.02131766192883061
Mutagenic,13,Chi0n,0.017111438270834917
Mutagenic,13,Chi0v,0.03522178819826872
Mutagenic,13,Chi1,0.013540794895745282
Mutagenic,13,Chi1n,0.012726768493799985
Mutagenic,13,Chi1v,0.013598558769906312
Mutagenic,13,Chi2n,0.025154238889214822
Mutagenic,13,Chi2v,0.019257508399792598
Mutagenic,13,Chi3n,0.012303100833279845
Mutagenic,13,Chi3v,0.010762487674462518
Mutagenic,13,Chi4n,0.019390344779701134
Mutagenic,13,Chi4v,0.01039053481445217
Mutagenic,13,EState_VSA2,0.016854158906412932
Mutagenic,13,EState_VSA4,0.012563924616118825
Mutagenic,13,EState_VSA9,0.026810379381492694
Mutagenic,13,HallKierAlpha,0.02711760617911272
Mutagenic,13,HeavyAtomMolWt,0.02499103525648514
Mutagenic,13,Kappa1,0.02847372302976715
Mutagenic,13,Kappa2,0.02345077679478219
Mutagenic,13,Kappa3,0.027510397727756847
Mutagenic,13,MaxAbsEStateIndex,0.021276997503195092
Mutagenic,13,MaxAbsPartialCharge,0.01584301233244162
Mutagenic,13,MaxEStateIndex,0.019617468445406124
Mutagenic,13,MaxPartialCharge,0.019498116361223655
Mutagenic,13,MinAbsEStateIndex,0.02039982365011601
Mutagenic,13,MinAbsPartialCharge,0.023182055373663198
Mutagenic,13,MinEStateIndex,0.026841561754400264
Mutagenic,13,MinPartialCharge,0.0246080210131037
Mutagenic,13,MolLogP,0.024469360508247925
Mutagenic,13,MolMR,0.02705885851344023
Mutagenic,13,MolWt,0.0183508731440271
Mutagenic,13,NumValenceElectrons,0.010960366812838504
Mutagenic,13,PEOE_VSA6,0.023292705954842098
Mutagenic,13,PEOE_VSA7,0.01650897391112651
Mutagenic,13,PEOE_VSA9,0.013917512704805467
Mutagenic,13,SMR_VSA1,0.018979807231589603
Mutagenic,13,SMR_VSA10,0.044694404455602875
Mutagenic,13,SMR_VSA5,0.011901329642158905
Mutagenic,13,SlogP_VSA2,0.027047101318740982
Mutagenic,13,SlogP_VSA3,0.05454350430262892
Mutagenic,13,VSA_EState1,0.014102278777090638
Mutagenic,13,VSA_EState10,0.01054251214650644
Mutagenic,13,VSA_EState4,0.01821935208954802
Mutagenic,13,VSA_EState5,0.024994512498289923
Mutagenic,13,VSA_EState6,0.017064913351001364
Mutagenic,13,VSA_EState7,0.01726188421823643
Mutagenic,13,VSA_EState8,0.01523449538956661
Mutagenic,14,BalabanJ,0.02485974456721647
Mutagenic,14,BertzCT,0.025611311332608102
Mutagenic,14,Chi0n,0.017176588042622825
Mutagenic,14,Chi0v,0.0233808258207577
Mutagenic,14,Chi1,0.016141319653409505
Mutagenic,14,Chi1n,0.020810149520079035
Mutagenic,14,Chi1v,0.016146895680277423
Mutagenic,14,Chi2n,0.020075005189603482
Mutagenic,14,Chi2v,0.020054021907656098
Mutagenic,14,Chi3n,0.015484088080088686
Mutagenic,14,Chi3v,0.016877084458253734
Mutagenic,14,Chi4n,0.018254117166519136
Mutagenic,14,EState_VSA2,0.011467982989937293
Mutagenic,14,HallKierAlpha,0.023537427447678214
Mutagenic,14,HeavyAtomMolWt,0.028931245347613852
Mutagenic,14,Kappa1,0.028451290224457963
Mutagenic,14,Kappa2,0.025460272607582404
Mutagenic,14,Kappa3,0.02253021689897066
Mutagenic,14,MaxAbsEStateIndex,0.022764876292623953
Mutagenic,14,MaxAbsPartialCharge,0.019482046682055932
Mutagenic,14,MaxEStateIndex,0.019675036804365328
Mutagenic,14,MaxPartialCharge,0.03046008473177519
Mutagenic,14,MinAbsEStateIndex,0.021722621413688182
Mutagenic,14,MinAbsPartialCharge,0.02363591348188557
Mutagenic,14,MinEStateIndex,0.027206878060809736
Mutagenic,14,MinPartialCharge,0.02886539831106072
Mutagenic,14,MolLogP,0.03740378288344007
Mutagenic,14,MolMR,0.03474835130616864
Mutagenic,14,MolWt,0.021630703485131797
Mutagenic,14,NumHeteroatoms,0.012187122465900396
Mutagenic,14,NumValenceElectrons,0.012733577370586079
Mutagenic,14,PEOE_VSA14,0.014062628741782287
Mutagenic,14,PEOE_VSA6,0.019713525508598156
Mutagenic,14,PEOE_VSA9,0.016591201922987877
Mutagenic,14,SMR_VSA1,0.016651173452186457
Mutagenic,14,SMR_VSA10,0.05303537259068834
Mutagenic,14,SMR_VSA5,0.012300197028907332
Mutagenic,14,SlogP_VSA2,0.029105523106802315
Mutagenic,14,SlogP_VSA3,0.05230220088429912
Mutagenic,14,SlogP_VSA5,0.009168638940183453
Mutagenic,14,VSA_EState1,0.015961205571034892
Mutagenic,14,VSA_EState10,0.010294936940848619
Mutagenic,14,VSA_EState5,0.026185926671064966
Mutagenic,14,VSA_EState7,0.01735616387715826
Mutagenic,14,VSA_EState8,0.019505324538633757
Mutagenic,15,BalabanJ,0.020713797023927102
Mutagenic,15,BertzCT,0.024276000897641793
Mutagenic,15,Chi0,0.007659766557641826
Mutagenic,15,Chi0n,0.015992067831554765
Mutagenic,15,Chi0v,0.025889715086420528
Mutagenic,15,Chi1,0.013689419748786043
Mutagenic,15,Chi1n,0.014125779428430268
Mutagenic,15,Chi1v,0.020462890882883212
Mutagenic,15,Chi2n,0.013472672383536114
Mutagenic,15,Chi2v,0.018823688556056886
Mutagenic,15,Chi3n,0.021968202749385157
Mutagenic,15,Chi3v,0.014259781956273395
Mutagenic,15,Chi4n,0.0181752968077937
Mutagenic,15,Chi4v,0.01648541983690311
Mutagenic,15,EState_VSA2,0.01334904510834798
Mutagenic,15,EState_VSA5,0.010041447266709577
Mutagenic,15,EState_VSA8,0.014197019844094484
Mutagenic,15,HallKierAlpha,0.028788540524072866
Mutagenic,15,HeavyAtomMolWt,0.023935480209754154
Mutagenic,15,Kappa1,0.025982795234054473
Mutagenic,15,Kappa2,0.02684289998389844
Mutagenic,15,Kappa3,0.03160656481556669
Mutagenic,15,MaxAbsEStateIndex,0.023282911659025612
Mutagenic,15,MaxAbsPartialCharge,0.020496904846994467
Mutagenic,15,MaxEStateIndex,0.025395954694745825
Mutagenic,15,MaxPartialCharge,0.03289053571385803
Mutagenic,15,MinAbsEStateIndex,0.022245930341550448
Mutagenic,15,MinAbsPartialCharge,0.03050165990238958
Mutagenic,15,MinEStateIndex,0.025344065468935216
Mutagenic,15,MinPartialCharge,0.027093496113531734
Mutagenic,15,MolLogP,0.027217913509149275
Mutagenic,15,MolMR,0.027575073924953467
Mutagenic,15,MolWt,0.018289483957867395
Mutagenic,15,NumValenceElectrons,0.013162511383903848
Mutagenic,15,PEOE_VSA14,0.015004330071766473
Mutagenic,15,PEOE_VSA6,0.023261038581790062
Mutagenic,15,SMR_VSA1,0.01804082357923013
Mutagenic,15,SMR_VSA10,0.04530404974341888
Mutagenic,15,SMR_VSA5,0.013221697004577206
Mutagenic,15,SlogP_VSA2,0.026835410506289778
Mutagenic,15,SlogP_VSA3,0.0465241674444765
Mutagenic,15,VSA_EState1,0.015269979096028485
Mutagenic,15,VSA_EState4,0.02575675735729494
Mutagenic,15,VSA_EState5,0.023550344072191875
Mutagenic,15,VSA_EState7,0.018481651648884732
Mutagenic,15,VSA_EState8,0.014515016643413396
Mutagenic,16,BalabanJ,0.022474599612741886
Mutagenic,16,BertzCT,0.02306776601813737
Mutagenic,16,Chi0n,0.014202177375602613
Mutagenic,16,Chi0v,0.0257900412029069
Mutagenic,16,Chi1,0.010164297152807615
Mutagenic,16,Chi1n,0.010823443295898709
Mutagenic,16,Chi1v,0.014216022575431293
Mutagenic,16,Chi2n,0.014771941730573763
Mutagenic,16,Chi2v,0.01935272886658109
Mutagenic,16,Chi3n,0.01076544255633277
Mutagenic,16,Chi3v,0.016544418792510045
Mutagenic,16,Chi4n,0.019394253114705707
Mutagenic,16,EState_VSA2,0.015320218950612748
Mutagenic,16,EState_VSA8,0.01690353880348898
Mutagenic,16,EState_VSA9,0.031152312012121264
Mutagenic,16,HallKierAlpha,0.027405756823140594
Mutagenic,16,HeavyAtomMolWt,0.0280272114970028
Mutagenic,16,Kappa1,0.031749987175043355
Mutagenic,16,Kappa2,0.028908391536862817
Mutagenic,16,Kappa3,0.0328957121631533
Mutagenic,16,MaxAbsEStateIndex,0.021387669706337775
Mutagenic,16,MaxAbsPartialCharge,0.022545724832373437
Mutagenic,16,MaxEStateIndex,0.02066814785446758
Mutagenic,16,MaxPartialCharge,0.028701865315541385
Mutagenic,16,MinAbsEStateIndex,0.020967024050234748
Mutagenic,16,MinAbsPartialCharge,0.024749420065197678
Mutagenic,16,MinEStateIndex,0.028059838875326683
Mutagenic,16,MinPartialCharge,0.027256414617565294
Mutagenic,16,MolLogP,0.029247982782034315
Mutagenic,16,MolMR,0.0227950815622853
Mutagenic,16,MolWt,0.028740011378556817
Mutagenic,16,PEOE_VSA6,0.0179361072204951
Mutagenic,16,SMR_VSA1,0.023210905864214138
Mutagenic,16,SMR_VSA10,0.049387148200809194
Mutagenic,16,SlogP_VSA2,0.03151332644687732
Mutagenic,16,SlogP_VSA3,0.05854962183975772
Mutagenic,16,TPSA,0.0162719621470504
Mutagenic,16,VSA_EState1,0.016082957918522645
Mutagenic,16,VSA_EState10,0.009103424782566658
Mutagenic,16,VSA_EState4,0.029758335794385873
Mutagenic,16,VSA_EState5,0.023053409218031604
Mutagenic,16,VSA_EState7,0.01994579417656904
Mutagenic,16,VSA_EState8,0.016137564095143622
Mutagenic,17,BalabanJ,0.023781561828227573
Mutagenic,17,BertzCT,0.0219872897791985
Mutagenic,17,Chi0n,0.016627308427794488
Mutagenic,17,Chi0v,0.029076896918407213
Mutagenic,17,Chi1,0.009818705730636425
Mutagenic,17,Chi1n,0.019048277926633782
Mutagenic,17,Chi1v,0.016400546841150845
Mutagenic,17,Chi2n,0.026310933086169355
Mutagenic,17,Chi2v,0.020945041465248747
Mutagenic,17,Chi3n,0.018138357199357972
Mutagenic,17,Chi3v,0.016227390140973064
Mutagenic,17,Chi4n,0.014796148756840382
Mutagenic,17,Chi4v,0.013296703451617908
Mutagenic,17,EState_VSA2,0.01498508284160636
Mutagenic,17,HallKierAlpha,0.026836447755100846
Mutagenic,17,HeavyAtomMolWt,0.018351586735126945
Mutagenic,17,Kappa1,0.036761963041827446
Mutagenic,17,Kappa2,0.027184927046632605
Mutagenic,17,Kappa3,0.03179708433278646
Mutagenic,17,MaxAbsEStateIndex,0.02415935213243402
Mutagenic,17,MaxAbsPartialCharge,0.023271898024410684
Mutagenic,17,MaxEStateIndex,0.021014862576242792
Mutagenic,17,MaxPartialCharge,0.029143109689332126
Mutagenic,17,MinAbsEStateIndex,0.026800459606520572
Mutagenic,17,MinAbsPartialCharge,0.026274011100925816
Mutagenic,17,MinEStateIndex,0.023406743769228442
Mutagenic,17,MinPartialCharge,0.02317814815218755
Mutagenic,17,MolLogP,0.023702067217754096
Mutagenic,17,MolMR,0.03838651784732317
Mutagenic,17,MolWt,0.01956406422121827
Mutagenic,17,PEOE_VSA1,0.015346491283462015
Mutagenic,17,PEOE_VSA14,0.012231834520706758
Mutagenic,17,PEOE_VSA6,0.020299715195389385
Mutagenic,17,PEOE_VSA9,0.0152612967277982
Mutagenic,17,SMR_VSA1,0.01887974124714087
Mutagenic,17,SMR_VSA10,0.04208609049712485
Mutagenic,17,SMR_VSA7,0.01580516390708003
Mutagenic,17,SlogP_VSA2,0.02412054892209182
Mutagenic,17,SlogP_VSA3,0.0622403218926289
Mutagenic,17,SlogP_VSA5,0.011041496017903302
Mutagenic,17,VSA_EState1,0.016187119264312884
Mutagenic,17,VSA_EState10,0.01004833235569308
Mutagenic,17,VSA_EState5,0.02318285664331413
Mutagenic,17,VSA_EState7,0.0181133345581399
Mutagenic,17,VSA_EState8,0.013882169324299374
Mutagenic,18,BalabanJ,0.023919763994254106
Mutagenic,18,BertzCT,0.026219644328389472
Mutagenic,18,Chi0,0.009063138961956364
Mutagenic,18,Chi0n,0.016074581213589612
Mutagenic,18,Chi0v,0.027591179803769433
Mutagenic,18,Chi1,0.01195458271592467
Mutagenic,18,Chi1n,0.011928199901791708
Mutagenic,18,Chi1v,0.01667960797332013
Mutagenic,18,Chi2n,0.01341106918216243
Mutagenic,18,Chi2v,0.021564488827378908
Mutagenic,18,Chi3n,0.012991923165612566
Mutagenic,18,Chi3v,0.014093362971503385
Mutagenic,18,Chi4n,0.015092342824625054
Mutagenic,18,Chi4v,0.017311991789414338
Mutagenic,18,EState_VSA5,0.011590676255725975
Mutagenic,18,EState_VSA9,0.027969927860775148
Mutagenic,18,HallKierAlpha,0.0276687848289025
Mutagenic,18,HeavyAtomMolWt,0.03232774288306833
Mutagenic,18,Kappa1,0.03559360936680621
Mutagenic,18,Kappa2,0.03327425588611478
Mutagenic,18,Kappa3,0.028857115614755628
Mutagenic,18,MaxAbsEStateIndex,0.02554509461181749
Mutagenic,18,MaxAbsPartialCharge,0.026366100423434093
Mutagenic,18,MaxEStateIndex,0.02964883105836637
Mutagenic,18,MaxPartialCharge,0.027183074714824187
Mutagenic,18,MinAbsEStateIndex,0.02558975680136336
Mutagenic,18,MinAbsPartialCharge,0.02728200803581273
Mutagenic,18,MinEStateIndex,0.026017229690165667
Mutagenic,18,MinPartialCharge,0.02956286193591937
Mutagenic,18,MolLogP,0.029707926320521195
Mutagenic,18,MolMR,0.024636902841746012
Mutagenic,18,MolWt,0.024739342680339192
Mutagenic,18,NumHeteroatoms,0.013430227538968149
Mutagenic,18,NumValenceElectrons,0.010612140989820773
Mutagenic,18,PEOE_VSA6,0.02413412162410255
Mutagenic,18,SMR_VSA1,0.02069781751872085
Mutagenic,18,SMR_VSA10,0.05094969193088488
Mutagenic,18,SMR_VSA5,0.015057720523548902
Mutagenic,18,SlogP_VSA2,0.029216351337848775
Mutagenic,18,SlogP_VSA3,0.06014487243065872
Mutagenic,18,VSA_EState1,0.013473775987720931
Mutagenic,18,VSA_EState4,0.030826160653574988
Mutagenic,19,BalabanJ,0.022910577780770998
Mutagenic,19,BertzCT,0.02416414907430583
Mutagenic,19,Chi0n,0.016480876624237858
Mutagenic,19,Chi0v,0.01921918478231297
Mutagenic,19,Chi1,0.014249709796871552
Mutagenic,19,Chi1n,0.011448856757214907
Mutagenic,19,Chi1v,0.017737015555749316
Mutagenic,19,Chi2n,0.015805482563787655
Mutagenic,19,Chi2v,0.017466910204214002
Mutagenic,19,Chi3v,0.019736540597041198
Mutagenic,19,Chi4n,0.01615484653621527
Mutagenic,19,EState_VSA2,0.017835661431608914
Mutagenic,19,EState_VSA9,0.021357091647454824
Mutagenic,19,HallKierAlpha,0.02440068118454754
Mutagenic,19,HeavyAtomMolWt,0.027219968588508513
Mutagenic,19,Kappa1,0.03188840910264759
Mutagenic,19,Kappa2,0.029218131286303
Mutagenic,19,Kappa3,0.02824014234382526
Mutagenic,19,MaxAbsEStateIndex,0.020631590192188284
Mutagenic,19,MaxAbsPartialCharge,0.01641529259793075
Mutagenic,19,MaxEStateIndex,0.022467454508010323
Mutagenic,19,MaxPartialCharge,0.023694450117192067
Mutagenic,19,MinAbsEStateIndex,0.02222646069171673
Mutagenic,19,MinAbsPartialCharge,0.0236017698549295
Mutagenic,19,MinEStateIndex,0.02528169569994305
Mutagenic,19,MinPartialCharge,0.034418936157809984
Mutagenic,19,MolLogP,0.026283686250855812
Mutagenic,19,MolMR,0.0205851544328106
Mutagenic,19,MolWt,0.025608266808387695
Mutagenic,19,NumHeteroatoms,0.011302375243860116
Mutagenic,19,NumValenceElectrons,0.01439812329548207
Mutagenic,19,PEOE_VSA6,0.018066423021113418
Mutagenic,19,PEOE_VSA7,0.014980311604602742
Mutagenic,19,PEOE_VSA9,0.017007569771998497
Mutagenic,19,SMR_VSA1,0.021625810967488557
Mutagenic,19,SMR_VSA10,0.03884291864893973
Mutagenic,19,SMR_VSA5,0.011414617743289576
Mutagenic,19,SMR_VSA7,0.01710263213566477
Mutagenic,19,SlogP_VSA2,0.027348304349713855
Mutagenic,19,SlogP_VSA3,0.06382996528142534
Mutagenic,19,SlogP_VSA5,0.008193365910327132
Mutagenic,19,TPSA,0.018022612680237048
Mutagenic,19,VSA_EState1,0.01347442980959929
Mutagenic,19,VSA_EState10,0.007969185607178093
Mutagenic,19,VSA_EState5,0.027845465536363464
Mutagenic,19,VSA_EState7,0.01660145880084975
Mutagenic,19,VSA_EState8,0.015225436422474497
Mutagenic,20,BalabanJ,0.018245384517985862
Mutagenic,20,BertzCT,0.021882289239653734
Mutagenic,20,Chi0,0.008615449626770955
Mutagenic,20,Chi0n,0.013495957578121949
Mutagenic,20,Chi0v,0.025880948743926657
Mutagenic,20,Chi1,0.00870019066213194
Mutagenic,20,Chi1n,0.013702655773567248
Mutagenic,20,Chi1v,0.015501248735451218
Mutagenic,20,Chi2n,0.02366832336060612
Mutagenic,20,Chi2v,0.02321946417888601
Mutagenic,20,Chi3n,0.012091487735414456
Mutagenic,20,Chi3v,0.01616632175005762
Mutagenic,20,Chi4n,0.02049194293864275
Mutagenic,20,Chi4v,0.011538249367152907
Mutagenic,20,EState_VSA2,0.018704727404872612
Mutagenic,20,EState_VSA6,0.013314994865113712
Mutagenic,20,EState_VSA8,0.01680867106176242
Mutagenic,20,EState_VSA9,0.024541705264398354
Mutagenic,20,HallKierAlpha,0.023051572581017313
Mutagenic,20,HeavyAtomMolWt,0.027045549823955347
Mutagenic,20,Kappa1,0.026543979653316844
Mutagenic,20,Kappa2,0.028846274172592622
Mutagenic,20,Kappa3,0.027711626977960535
Mutagenic,20,MaxAbsEStateIndex,0.020679250366352844
Mutagenic,20,MaxAbsPartialCharge,0.01994542450638804
Mutagenic,20,MaxEStateIndex,0.021593582614294584
Mutagenic,20,MaxPartialCharge,0.02890996340241006
Mutagenic,20,MinAbsEStateIndex,0.019158268176332684
Mutagenic,20,MinAbsPartialCharge,0.02827418049203207
Mutagenic,20,MinEStateIndex,0.021074874300180405
Mutagenic,20,MinPartialCharge,0.0308713737499842
Mutagenic,20,MolLogP,0.03171920118569035
Mutagenic,20,MolMR,0.016902079647210386
Mutagenic,20,MolWt,0.02110204032528868
Mutagenic,20,NumValenceElectrons,0.011932794433909294
Mutagenic,20,PEOE_VSA6,0.019527858004333418
Mutagenic,20,PEOE_VSA9,0.01337538892440883
Mutagenic,20,SMR_VSA1,0.015203653189230745
Mutagenic,20,SMR_VSA10,0.038880691265091395
Mutagenic,20,SMR_VSA7,0.019140068859994586
Mutagenic,20,SlogP_VSA2,0.025850970446154836
Mutagenic,20,SlogP_VSA3,0.06501232846907057
Mutagenic,20,TPSA,0.015249672840603563
Mutagenic,20,VSA_EState1,0.014306789467242923
Mutagenic,20,VSA_EState10,0.00961367346716846
Mutagenic,20,VSA_EState5,0.023257307743559632
Mutagenic,20,VSA_EState7,0.014981890057278723
Mutagenic,20,VSA_EState8,0.013667658052429605
Mutagenic,21,BalabanJ,0.02375698280106625
Mutagenic,21,BertzCT,0.024782889730852495
Mutagenic,21,Chi0,0.008727521447367888
Mutagenic,21,Chi0n,0.01641030981894877
Mutagenic,21,Chi0v,0.023152695575031093
Mutagenic,21,Chi1,0.00916159239909932
Mutagenic,21,Chi1n,0.01228777645949081
Mutagenic,21,Chi1v,0.014490776817422998
Mutagenic,21,Chi2n,0.017556546820591393
Mutagenic,21,Chi2v,0.021887167817120225
Mutagenic,21,Chi3n,0.01763689873070906
Mutagenic,21,Chi4n,0.014700716905461021
Mutagenic,21,EState_VSA2,0.013894213981255007
Mutagenic,21,EState_VSA5,0.010533662454454546
Mutagenic,21,EState_VSA9,0.026902973064717242
Mutagenic,21,HallKierAlpha,0.02762708493479823
Mutagenic,21,HeavyAtomMolWt,0.02894712016558052
Mutagenic,21,Kappa1,0.03158897670646527
Mutagenic,21,Kappa2,0.03057510929543308
Mutagenic,21,Kappa3,0.03682240297804669
Mutagenic,21,MaxAbsEStateIndex,0.021196960354976077
Mutagenic,21,MaxAbsPartialCharge,0.020257113406620786
Mutagenic,21,MaxEStateIndex,0.018031917124468607
Mutagenic,21,MaxPartialCharge,0.024718782666796765
Mutagenic,21,MinAbsEStateIndex,0.025490980559554243
Mutagenic,21,MinAbsPartialCharge,0.028100025745059255
Mutagenic,21,MinEStateIndex,0.027425255855207303
Mutagenic,21,MinPartialCharge,0.03515229856318764
Mutagenic,21,MolLogP,0.03021006364618713
Mutagenic,21,MolMR,0.02197855358189336
Mutagenic,21,MolWt,0.01796521796375034
Mutagenic,21,NumValenceElectrons,0.011174382338160021
Mutagenic,21,PEOE_VSA6,0.015545248769433829
Mutagenic,21,SMR_VSA1,0.021247947825955443
Mutagenic,21,SMR_VSA10,0.049055190727605905
Mutagenic,21,SlogP_VSA2,0.02506422577849439
Mutagenic,21,SlogP_VSA3,0.06424038825145847
Mutagenic,21,TPSA,0.017367161087031877
Mutagenic,21,VSA_EState10,0.014382873232482357
Mutagenic,21,VSA_EState4,0.04014097027065147
Mutagenic,21,VSA_EState5,0.025123845500338228
Mutagenic,21,VSA_EState7,0.018260794454607203
Mutagenic,21,VSA_EState8,0.0164263833921675
Mutagenic,22,BalabanJ,0.026148298342219812
Mutagenic,22,BertzCT,0.022824519369198708
Mutagenic,22,Chi0n,0.01805218201814226
Mutagenic,22,Chi0v,0.017438697372703805
Mutagenic,22,Chi1,0.011880565129935804
Mutagenic,22,Chi1n,0.014383107050333943
Mutagenic,22,Chi1v,0.01993246618649666
Mutagenic,22,Chi2n,0.021307009163518787
Mutagenic,22,Chi2v,0.018288016997297686
Mutagenic,22,Chi3n,0.017556603013358412
Mutagenic,22,Chi3v,0.0177423320633014
Mutagenic,22,Chi4n,0.020046841358681164
Mutagenic,22,EState_VSA2,0.011457140749404524
Mutagenic,22,EState_VSA9,0.0268700642661127
Mutagenic,22,HallKierAlpha,0.02957039271604846
Mutagenic,22,HeavyAtomMolWt,0.026089221042287405
Mutagenic,22,Kappa1,0.02817933648127958
Mutagenic,22,Kappa2,0.03086348367786766
Mutagenic,22,Kappa3,0.03305202695174172
Mutagenic,22,MaxAbsEStateIndex,0.022635582218865316
Mutagenic,22,MaxAbsPartialCharge,0.030403946096218708
Mutagenic,22,MaxEStateIndex,0.023796287303931594
Mutagenic,22,MaxPartialCharge,0.029566137258932163
Mutagenic,22,MinAbsEStateIndex,0.025024876099858262
Mutagenic,22,MinAbsPartialCharge,0.02488943977847614
Mutagenic,22,MinEStateIndex,0.032371989077815605
Mutagenic,22,MinPartialCharge,0.030193532876754182
Mutagenic,22,MolLogP,0.02943141539371034
Mutagenic,22,MolMR,0.030513013772627783
Mutagenic,22,MolWt,0.02073746362166828
Mutagenic,22,NumValenceElectrons,0.010801477892932948
Mutagenic,22,PEOE_VSA1,0.010799099622022015
Mutagenic,22,PEOE_VSA6,0.02513034278170539
Mutagenic,22,SMR_VSA1,0.019732624638676016
Mutagenic,22,SMR_VSA10,0.0693213580049788
Mutagenic,22,SMR_VSA7,0.01614260809434731
Mutagenic,22,SlogP_VSA2,0.026620945986940786
Mutagenic,22,SlogP_VSA3,0.04797918798204187
Mutagenic,22,VSA_EState1,0.014722034656054291
Mutagenic,22,VSA_EState10,0.010332943685122815
Mutagenic,22,VSA_EState5,0.02157474311143173
Mutagenic,22,VSA_EState7,0.0155966460949573
Mutagenic,23,BalabanJ,0.023354729614356532
Mutagenic,23,BertzCT,0.02630089561583403
Mutagenic,23,Chi0,0.006125441904370752
Mutagenic,23,Chi0n,0.012307307604495533
Mutagenic,23,Chi0v,0.024451732683454967
Mutagenic,23,Chi1n,0.013250637564001074
Mutagenic,23,Chi1v,0.013706219340095195
Mutagenic,23,Chi2n,0.013838552684958049
Mutagenic,23,Chi2v,0.015881125226898475
Mutagenic,23,Chi3v,0.017897753670524496
Mutagenic,23,Chi4n,0.015681365989136692
Mutagenic,23,EState_VSA2,0.016228600814699207
Mutagenic,23,EState_VSA9,0.025843921331749776
Mutagenic,23,HallKierAlpha,0.03666491259782796
Mutagenic,23,HeavyAtomMolWt,0.02720014382681945
Mutagenic,23,Kappa1,0.03748607510006682
Mutagenic,23,Kappa2,0.029762467164623715
Mutagenic,23,Kappa3,0.029095902857388316
Mutagenic,23,MaxAbsEStateIndex,0.026395810369526818
Mutagenic,23,MaxAbsPartialCharge,0.026725787477590694
Mutagenic,23,MaxEStateIndex,0.02654956799917507
Mutagenic,23,MaxPartialCharge,0.027118200507511372
Mutagenic,23,MinAbsEStateIndex,0.028656372169315127
Mutagenic,23,MinAbsPartialCharge,0.02493298742647126
Mutagenic,23,MinEStateIndex,0.02770960988932343
Mutagenic,23,MinPartialCharge,0.03166177648164198
Mutagenic,23,MolLogP,0.02327210467374134
Mutagenic,23,MolMR,0.018659067277824667
Mutagenic,23,MolWt,0.02398017400127008
Mutagenic,23,NumHeteroatoms,0.012865884689297152
Mutagenic,23,NumValenceElectrons,0.01128562814152575
Mutagenic,23,PEOE_VSA1,0.01348353056576197
Mutagenic,23,PEOE_VSA6,0.01869784453841158
Mutagenic,23,SMR_VSA1,0.021095191063512434
Mutagenic,23,SMR_VSA10,0.04387799585007057
Mutagenic,23,SlogP_VSA2,0.03218135498530139
Mutagenic,23,SlogP_VSA3,0.06820138408725618
Mutagenic,23,VSA_EState1,0.015558649180581325
Mutagenic,23,VSA_EState10,0.011072459778321221
Mutagenic,23,VSA_EState4,0.0329693827550453
Mutagenic,23,VSA_EState5,0.02730134413652818
Mutagenic,23,VSA_EState7,0.02067010636369413
Mutagenic,24,BalabanJ,0.02162860236515335
Mutagenic,24,BertzCT,0.022306838281348187
Mutagenic,24,Chi0,0.008670957329063218
Mutagenic,24,Chi0n,0.014064382673546687
Mutagenic,24,Chi0v,0.040235652861038404
Mutagenic,24,Chi1n,0.01490331538634247
Mutagenic,24,Chi1v,0.01668635448431793
Mutagenic,24,Chi2n,0.015628091007762638
Mutagenic,24,Chi2v,0.021704100297458208
Mutagenic,24,Chi3n,0.018397495476545348
Mutagenic,24,Chi3v,0.01398578833271505
Mutagenic,24,Chi4n,0.015289031906311484
Mutagenic,24,Chi4v,0.011287176761868712
Mutagenic,24,EState_VSA8,0.019384314445892177
Mutagenic,24,EState_VSA9,0.018313287418979907
Mutagenic,24,HallKierAlpha,0.025367291969984548
Mutagenic,24,HeavyAtomMolWt,0.02875247412285942
Mutagenic,24,Kappa1,0.027312082261561788
Mutagenic,24,Kappa2,0.02553802135697651
Mutagenic,24,Kappa3,0.026528618200988768
Mutagenic,24,MaxAbsEStateIndex,0.028560570871977317
Mutagenic,24,MaxAbsPartialCharge,0.018375871448260767
Mutagenic,24,MaxEStateIndex,0.0232754212547555
Mutagenic,24,MaxPartialCharge,0.030855203545177668
Mutagenic,24,MinAbsEStateIndex,0.02618099222371099
Mutagenic,24,MinAbsPartialCharge,0.024016416844538632
Mutagenic,24,MinEStateIndex,0.02638157936779186
Mutagenic,24,MinPartialCharge,0.02612452824745659
Mutagenic,24,MolLogP,0.029069499411297977
Mutagenic,24,MolMR,0.019994355865866936
Mutagenic,24,MolWt,0.027548112721992604
Mutagenic,24,NumValenceElectrons,0.01043862293535473
Mutagenic,24,PEOE_VSA6,0.024212319819140612
Mutagenic,24,PEOE_VSA9,0.01890832137948192
Mutagenic,24,SMR_VSA1,0.01756310339747264
Mutagenic,24,SMR_VSA10,0.040188003533655293
Mutagenic,24,SMR_VSA5,0.01161268889296169
Mutagenic,24,SlogP_VSA2,0.02822663889177596
Mutagenic,24,SlogP_VSA3,0.05319655742777521
Mutagenic,24,SlogP_VSA5,0.010630835865714857
Mutagenic,24,TPSA,0.01456638005318621
Mutagenic,24,VSA_EState1,0.013782297373080812
Mutagenic,24,VSA_EState10,0.010151977151392697
Mutagenic,24,VSA_EState2,0.014160248381701908
Mutagenic,24,VSA_EState5,0.026520890859288417
Mutagenic,24,VSA_EState7,0.019474685294475345
